author,upvotes,label
55522,17,none
55522,4,none
55522,20,none
55522,14,none
55522,13,none
55522,12,none
55522,4,spam
55522,13,none
55522,10,none
55522,15,none
55522,23,none
55522,5,spam
55522,23,none
55522,5,none
55522,8,none
55522,4,none
55522,10,none
55522,10,none
55522,20,none
55522,5,none
55522,17,none
55522,17,none
55522,7,none
55522,4,none
55522,6,spam
55522,12,none
55522,14,none
55522,17,none
55522,6,none
55522,15,spam
55522,11,spam
55522,11,none
55522,23,none
55522,19,none
55522,21,none
55522,17,none
55522,23,none
55522,14,none
55522,18,spam
55522,7,none
55522,21,none
55522,4,none
55522,10,none
55522,12,none
55522,14,none
55522,11,none
55522,18,none
55522,19,none
55522,19,none
55522,6,none
55522,10,spam
55522,6,none
55522,4,none
55522,22,none
55522,22,none
55522,21,none
55522,14,none
55522,20,none
55522,11,none
55522,5,none
55522,5,none
55522,23,none
55522,15,none
55522,16,none
55522,19,none
55522,18,none
55522,14,none
55522,9,none
55522,16,none
55522,13,none
55522,23,none
55522,17,none
55522,9,none
55522,22,none
55522,5,none
55522,9,none
55522,9,none
55522,13,none
55522,16,none
55522,16,none
55522,8,none
55522,15,none
55522,15,none
55522,18,none
55522,22,none
55522,14,none
55522,23,none
55522,22,none
55522,15,spam
55522,21,none
55522,4,none
55522,20,none
55522,15,none
55522,11,none
55522,22,none
55522,14,none
55522,15,none
55522,6,spam
55522,8,none
55522,22,none
55522,5,none
55522,10,none
55522,11,none
55522,7,spam
55522,21,none
55522,19,none
55522,6,none
55522,5,none
55522,10,none
55522,14,none
55522,14,none
55522,13,spam
55522,10,none
55522,22,none
55522,15,none
55522,13,spam
55522,5,none
55522,15,none
55522,21,none
55522,17,none
55522,11,none
55522,4,none
55522,18,none
55522,21,none
55522,12,none
55522,16,none
55522,22,none
55522,12,none
55522,16,none
55522,14,none
55522,12,none
55522,10,none
55522,19,none
55522,17,none
55522,13,none
55522,17,none
55522,14,none
55522,15,none
55522,8,none
55522,12,none
55522,11,none
55522,13,none
55522,20,none
55522,9,none
55522,7,none
55522,15,none
55522,9,none
55522,13,none
55522,9,none
55522,20,none
55522,23,none
55522,11,none
55522,7,none
55522,7,none
55522,21,none
55522,14,none
55522,20,none
55522,4,none
55522,19,none
55522,6,none
55522,12,none
55522,21,none
55522,5,none
55522,12,none
55522,15,none
55522,10,none
55522,20,none
55522,23,none
55522,8,none
55522,8,none
55522,14,none
55522,15,none
55522,6,none
55522,19,none
55522,18,spam
55522,23,none
55522,19,none
55522,10,none
55522,7,none
55522,12,none
55522,23,none
55522,21,none
55522,19,spam
55522,15,none
55522,22,none
55522,8,none
55522,18,none
55522,8,none
55522,17,none
55522,23,none
55522,5,none
55522,5,none
55522,21,none
55522,8,none
55522,5,none
55522,21,none
55522,9,none
55522,7,none
55522,14,none
55522,19,none
55522,20,none
55522,10,spam
55522,20,none
55522,8,none
55522,19,none
55522,10,none
55522,9,spam
55522,10,none
55522,11,none
55522,22,none
55522,21,none
55522,13,none
55522,7,none
55522,4,none
55522,7,spam
55522,17,none
55522,16,spam
55522,17,none
55522,22,none
55522,8,none
55522,9,none
55522,15,none
55522,15,none
55522,16,none
55522,5,none
55522,7,none
55522,18,none
55522,20,none
55522,17,none
55522,18,none
55522,22,none
55522,22,none
55522,19,none
55522,21,none
55522,17,spam
55522,9,none
55522,15,none
55522,9,spam
55522,12,none
55522,15,none
55522,17,none
55522,11,spam
55522,5,none
55522,15,none
55522,4,none
55522,21,none
55522,14,none
55522,20,none
55522,23,none
55522,20,none
55522,14,none
55522,14,none
55522,10,none
55522,19,spam
55522,7,none
55522,12,none
55522,18,none
55522,22,none
55522,18,spam
55522,9,none
55522,6,none
55522,22,none
55522,8,none
55522,4,spam
55522,19,none
55522,8,spam
55522,13,none
55522,7,none
55522,7,none
55522,22,none
55522,15,none
55522,7,none
55522,19,none
55522,7,none
55522,12,none
55522,16,none
55522,7,none
55522,9,none
55522,13,none
55522,18,spam
55522,19,none
55522,6,none
55522,4,spam
55522,6,none
55522,19,none
55522,8,none
55522,17,none
55522,23,none
55522,18,none
55522,12,none
55522,15,none
55522,14,none
55522,6,none
55522,7,none
55522,15,none
55522,17,none
55522,5,spam
55522,10,spam
55522,14,none
55522,14,none
55522,5,none
55522,19,none
55522,8,none
55522,12,none
55522,15,none
55522,7,none
55522,11,none
55522,17,none
55522,4,none
55522,16,none
55522,9,none
55522,14,none
55522,10,none
55522,6,none
55522,10,none
55522,16,spam
55522,7,spam
55522,18,none
55522,22,none
55522,21,none
55522,5,none
55522,14,none
55522,8,spam
55522,7,none
55522,12,none
55522,15,spam
55522,18,none
55522,14,none
55522,5,spam
55522,19,none
55522,17,none
55522,21,none
55522,10,none
55522,19,none
55522,16,none
55522,8,none
55522,5,none
55522,23,none
55522,20,none
55522,21,none
55522,15,none
55522,17,none
55522,12,none
55522,20,none
55522,15,none
55522,23,none
55522,20,none
55522,4,none
55522,14,none
55522,14,spam
55522,20,none
55522,7,none
55522,6,none
55522,16,none
55522,15,none
55522,16,none
55522,8,none
55522,11,none
55522,21,none
55522,6,none
55522,12,none
55522,20,none
55522,6,none
55522,7,none
55522,19,none
55522,21,none
55522,12,none
55522,13,none
55522,17,none
55522,21,none
55522,19,none
55522,18,none
55522,22,none
55522,12,spam
55522,4,none
55522,11,none
55522,12,none
55522,17,spam
55522,16,none
55522,6,spam
55522,14,none
55522,13,none
55522,10,none
55522,12,none
55522,15,none
55522,4,none
55522,18,none
55522,13,none
55522,17,spam
55522,23,none
55522,19,none
55522,12,none
55522,12,none
55522,12,none
55522,16,none
55522,6,none
55522,12,none
55522,22,none
55522,20,none
55522,8,none
55522,22,none
55522,18,none
55522,5,spam
55522,19,none
55522,9,none
55522,8,none
55522,11,none
95780,27,none
95780,10,none
95780,12,none
95780,6,none
95780,11,none
95780,5,none
95780,24,none
95780,10,none
95780,27,none
95780,21,none
95780,13,none
95780,19,none
95780,27,none
95780,13,none
95780,15,none
95780,16,none
95780,10,none
95780,21,none
95780,15,none
95780,19,none
95780,8,none
95780,24,none
95780,27,none
95780,29,none
95780,27,none
95780,24,none
95780,13,none
95780,26,none
95780,25,none
95780,23,none
95780,5,none
95780,17,none
95780,12,none
95780,17,none
95780,6,none
95780,26,none
95780,9,none
95780,5,none
95780,23,none
95780,18,none
95780,18,none
95780,25,none
95780,24,none
95780,10,none
95780,17,none
95780,23,none
95780,28,none
95780,25,none
95780,13,none
95780,28,none
95780,16,spam
95780,22,none
95780,8,none
95780,7,none
95780,13,spam
95780,29,none
95780,21,none
95780,7,spam
95780,26,none
95780,6,none
95780,15,none
95780,15,none
95780,14,none
95780,10,spam
95780,21,none
95780,12,none
95780,11,none
95780,22,none
95780,7,spam
95780,14,none
95780,25,none
95780,27,none
95780,13,none
95780,8,spam
95780,7,none
95780,23,none
95780,20,none
95780,28,none
95780,12,none
95780,5,none
95780,15,none
95780,12,none
95780,16,spam
95780,6,none
95780,5,none
95780,19,none
95780,13,none
95780,22,none
95780,6,none
95780,29,none
95780,6,none
95780,21,none
95780,26,none
95780,25,none
95780,9,none
95780,20,none
95780,9,none
95780,22,none
95780,7,none
95780,21,none
95780,6,none
95780,25,none
95780,15,none
95780,25,none
95780,17,none
95780,25,none
95780,24,none
95780,6,spam
95780,24,none
95780,25,none
95780,27,none
95780,15,none
95780,7,none
95780,24,none
95780,29,none
95780,22,none
95780,19,none
95780,7,none
95780,17,none
95780,8,none
95780,11,none
95780,27,none
95780,16,none
95780,25,none
95780,29,none
95780,5,none
95780,27,none
95780,14,none
95780,26,none
95780,19,spam
95780,10,none
95780,8,none
95780,17,none
95780,7,none
95780,11,none
95780,19,none
95780,26,none
95780,27,none
95780,16,none
95780,20,none
95780,6,none
95780,16,none
95780,15,spam
95780,21,none
95780,21,none
95780,25,none
95780,6,none
95780,10,spam
95780,20,none
95780,29,none
95780,20,none
95780,28,none
95780,28,none
95780,5,none
95780,22,none
95780,20,none
95780,18,none
95780,18,none
95780,26,none
95780,27,none
95780,23,none
95780,12,none
95780,25,none
95780,12,spam
95780,27,none
95780,14,none
95780,26,none
95780,7,none
95780,13,none
95780,15,none
95780,17,none
95780,9,none
95780,24,none
95780,24,none
95780,21,none
95780,13,none
95780,9,none
95780,23,none
95780,29,none
95780,6,none
95780,21,none
95780,29,none
95780,12,none
95780,5,spam
95780,23,none
95780,19,none
95780,5,spam
95780,17,none
95780,28,none
95780,29,none
95780,13,none
95780,27,none
95780,15,none
95780,18,none
95780,22,none
95780,5,none
95780,24,none
95780,17,none
95780,22,none
95780,13,none
95780,14,spam
95780,11,none
95780,10,spam
95780,8,none
95780,8,none
95780,22,none
95780,23,none
95780,18,none
95780,9,none
95780,19,none
95780,24,none
95780,13,none
95780,16,none
95780,20,none
95780,12,none
95780,11,none
95780,6,spam
95780,23,none
95780,18,spam
95780,12,spam
95780,16,none
95780,12,none
95780,5,none
95780,22,none
95780,7,none
95780,6,none
95780,11,none
95780,9,none
95780,10,spam
95780,9,none
95780,27,none
95780,13,spam
95780,14,none
95780,9,spam
95780,28,none
95780,7,spam
95780,27,none
95780,29,none
95780,15,none
95780,14,spam
95780,17,none
95780,29,none
95780,8,none
95780,27,none
95780,27,none
95780,7,none
95780,8,none
95780,11,none
95780,28,none
95780,10,none
95780,19,none
95780,17,spam
95780,18,none
95780,23,none
95780,19,none
95780,8,none
95780,28,none
95780,6,none
95780,21,none
95780,15,none
95780,17,none
95780,26,none
95780,23,none
95780,18,spam
95780,18,none
95780,11,none
95780,18,none
95780,15,none
95780,7,none
95780,15,spam
95780,7,spam
95780,21,none
95780,27,none
95780,16,none
95780,10,none
95780,9,spam
95780,29,none
95780,20,none
95780,18,none
95780,12,none
95780,6,none
95780,10,none
95780,12,none
95780,13,none
95780,17,none
95780,16,none
95780,26,none
95780,22,none
95780,12,none
95780,9,none
95780,9,none
95780,26,none
95780,28,none
95780,26,none
95780,10,none
95780,10,none
95780,27,none
95780,21,none
95780,21,none
95780,7,none
95780,6,none
95780,17,none
95780,14,none
95780,9,none
95780,26,none
95780,26,none
95780,16,spam
95780,15,none
95780,14,none
95780,7,spam
95780,15,none
95780,28,none
95780,18,spam
95780,22,none
95780,28,none
95780,17,spam
95780,15,none
95780,20,none
95780,15,none
95780,20,none
95780,12,none
95780,7,none
95780,23,none
95780,9,spam
95780,25,none
95780,21,none
95780,15,spam
95780,23,none
95780,15,none
95780,18,none
95780,19,none
95780,6,spam
95780,6,spam
95780,10,none
95780,8,none
95780,10,spam
95780,17,none
95780,15,none
95780,25,none
95780,14,spam
95780,27,none
95780,24,none
95780,26,none
95780,27,none
95780,21,none
95780,29,none
95780,11,none
95780,5,spam
95780,25,none
95780,8,none
95780,8,none
95780,13,none
95780,28,none
95780,17,none
95780,26,none
95780,27,none
95780,28,none
95780,24,none
95780,21,none
95780,23,none
95780,9,spam
95780,9,none
95780,5,none
95780,29,none
95780,15,spam
95780,8,none
95780,14,none
95780,18,none
95780,7,none
95780,17,none
95780,27,none
95780,23,none
95780,25,none
95780,25,none
95780,6,none
95780,28,none
95780,10,none
95780,5,none
95780,25,none
95780,20,none
95780,9,none
95780,27,none
95780,22,none
95780,18,spam
95780,5,none
95780,24,none
95780,15,none
95780,21,none
95780,20,none
95780,9,none
95780,22,none
95780,24,none
95780,14,spam
95780,29,none
95780,22,none
95780,19,none
95780,18,none
95780,6,none
95780,23,none
95780,6,spam
95780,17,none
95780,10,none
95780,16,spam
95780,9,none
95780,6,none
95780,8,spam
95780,26,none
95780,5,none
95780,20,none
95780,8,none
95780,18,none
95780,17,none
95780,29,none
95780,19,none
95780,22,none
95780,24,none
95780,11,none
95780,11,none
95780,13,none
95780,28,none
95780,21,none
95780,28,none
95780,26,none
95780,28,none
95780,26,none
95780,22,none
95780,27,none
95780,24,none
95780,25,none
95780,18,spam
95780,13,spam
95780,22,none
95780,9,none
95780,7,none
95780,25,none
95780,21,none
95780,25,none
95780,28,none
95780,6,none
95780,25,none
95780,28,none
95780,21,none
95780,23,none
95780,25,none
95780,16,none
95780,14,none
95780,9,none
95780,10,spam
95780,28,none
95780,14,none
95780,12,none
95780,26,none
95780,15,none
95780,18,none
95780,21,none
95780,23,none
95780,6,none
95780,8,none
95780,6,none
95780,25,none
95780,16,none
95780,7,spam
95780,25,none
95780,12,none
95780,14,none
95780,27,none
95780,21,none
95780,6,spam
95780,14,none
95780,26,none
95780,22,none
95780,21,none
95780,16,none
95780,19,none
95780,9,none
95780,22,none
95780,27,none
95780,5,none
95780,7,none
95780,24,none
95780,29,none
95780,13,none
95780,14,none
95780,7,none
95780,23,none
95780,8,none
95780,28,none
95780,12,none
95780,7,none
95780,16,none
95780,22,none
95780,8,none
95780,13,none
95780,14,none
95780,27,none
95780,5,spam
95780,8,none
95780,23,none
95780,6,none
95780,28,none
95780,5,none
95780,9,none
95780,20,none
95780,13,none
95780,7,none
95780,20,none
95780,24,none
95780,17,spam
95780,17,none
95780,18,none
95780,18,none
95780,6,none
95780,24,none
95780,22,none
95780,14,none
95780,21,none
95780,13,none
95780,17,none
95780,5,none
95780,23,none
95780,17,spam
95780,27,none
95780,19,none
95780,15,spam
95780,8,spam
95780,9,none
95780,27,none
95780,17,none
95780,13,none
95780,26,none
95780,22,none
95780,7,none
95780,14,none
95780,17,none
95780,22,none
95780,21,none
95780,29,none
95780,6,none
95780,15,spam
95780,24,none
95780,14,none
95780,10,none
95780,14,none
95780,24,none
95780,6,spam
95780,6,none
95780,7,none
95780,9,spam
95780,6,none
95780,24,none
95780,10,none
95780,15,none
95780,28,none
95780,7,none
95780,16,none
95780,10,none
95780,21,none
95780,15,none
95780,13,none
95780,29,none
95780,12,none
95780,27,none
95780,14,none
95780,19,none
95780,16,spam
95780,11,none
95780,8,spam
95780,10,none
95780,23,none
95780,26,none
95780,8,none
95780,7,none
95780,17,spam
95780,10,none
95780,21,none
95780,23,none
95780,22,none
95780,6,none
95780,17,none
95780,15,none
95780,9,none
95780,5,none
95780,8,spam
95780,16,none
95780,18,none
95780,8,none
95780,6,none
95780,24,none
95780,26,none
95780,29,none
95780,27,none
95780,6,none
95780,10,none
95780,6,none
95780,23,none
95780,21,none
95780,23,none
95780,14,spam
95780,11,none
95780,11,none
95780,21,none
95780,7,spam
95780,14,spam
95780,14,none
95780,20,none
95780,19,none
95780,9,none
95780,7,none
80389,16,none
80389,11,none
80389,21,none
80389,21,none
80389,26,none
80389,14,none
80389,25,none
80389,25,none
80389,15,spam
80389,13,none
80389,21,none
80389,19,none
80389,24,none
80389,15,spam
80389,14,none
80389,19,none
80389,19,none
80389,14,none
80389,14,none
80389,10,none
80389,20,none
80389,22,none
80389,10,none
80389,7,none
80389,8,none
80389,15,none
80389,12,none
80389,9,none
80389,9,none
80389,15,none
80389,9,none
80389,25,none
80389,20,none
80389,9,none
80389,9,none
80389,27,none
80389,10,spam
80389,21,none
80389,9,none
80389,7,none
80389,16,none
80389,14,none
80389,14,none
80389,11,spam
80389,19,spam
80389,5,spam
80389,8,none
80389,16,none
80389,12,none
80389,21,none
80389,7,none
80389,13,none
80389,24,none
80389,21,none
80389,14,none
80389,5,none
80389,19,none
80389,24,none
80389,22,none
80389,14,none
80389,6,none
80389,22,none
80389,12,none
80389,12,none
80389,23,none
80389,9,spam
80389,14,none
80389,7,none
80389,23,none
80389,11,none
80389,16,none
80389,19,none
80389,27,none
80389,10,none
80389,24,none
80389,10,none
80389,12,spam
80389,23,none
80389,21,none
80389,9,none
80389,24,none
80389,8,none
80389,18,none
80389,7,none
80389,17,spam
80389,23,none
80389,25,none
80389,12,none
80389,26,none
80389,24,none
80389,11,none
80389,12,spam
80389,27,none
80389,27,none
80389,18,none
80389,8,none
80389,26,none
80389,15,spam
80389,8,none
80389,5,none
80389,14,none
80389,15,spam
80389,12,none
80389,23,none
80389,12,spam
80389,5,none
80389,13,none
80389,19,none
80389,13,none
80389,25,none
80389,10,none
80389,22,none
80389,19,none
80389,14,none
80389,17,none
80389,27,none
80389,15,spam
80389,11,spam
80389,16,none
80389,6,none
80389,22,none
80389,18,none
80389,27,none
80389,22,none
80389,23,none
80389,27,none
80389,21,none
80389,12,none
80389,14,none
80389,19,none
80389,17,none
80389,12,none
80389,20,none
80389,20,none
80389,15,none
80389,26,none
80389,27,none
80389,6,none
80389,19,none
80389,27,none
80389,18,none
80389,11,none
80389,19,spam
80389,20,none
80389,8,none
80389,26,none
80389,17,none
80389,9,none
80389,7,spam
80389,16,none
80389,20,none
80389,8,none
80389,25,none
80389,19,none
80389,21,none
80389,11,spam
80389,25,none
80389,11,spam
80389,26,none
80389,23,none
80389,10,none
80389,10,none
80389,9,none
80389,20,none
80389,17,none
80389,15,none
80389,11,none
80389,25,none
80389,8,none
80389,8,none
80389,24,none
80389,13,none
80389,12,none
80389,25,none
80389,10,none
80389,27,none
80389,18,none
80389,10,none
80389,11,none
80389,5,none
80389,27,none
80389,22,none
80389,14,spam
80389,16,none
80389,16,none
80389,7,none
80389,10,spam
80389,15,spam
80389,12,none
80389,20,none
80389,9,none
80389,16,none
80389,21,none
80389,17,spam
80389,18,none
80389,5,none
80389,17,none
80389,19,none
80389,25,none
80389,11,none
80389,13,none
80389,23,none
80389,17,none
80389,8,spam
80389,12,spam
80389,17,none
80389,24,none
80389,12,none
80389,8,none
80389,19,none
80389,10,none
80389,7,none
80389,11,none
80389,20,none
80389,10,none
80389,17,none
80389,14,none
80389,5,none
80389,25,none
80389,11,none
80389,12,none
80389,23,none
80389,21,none
80389,12,none
80389,13,none
80389,6,spam
80389,20,none
80389,21,none
80389,10,none
80389,10,none
80389,12,none
80389,19,none
80389,18,none
80389,25,none
80389,10,none
80389,24,none
80389,26,none
80389,25,none
80389,7,none
80389,8,none
80389,5,none
80389,26,none
80389,6,none
80389,7,none
80389,24,none
80389,12,spam
80389,16,none
80389,22,none
80389,24,none
80389,7,none
80389,26,none
80389,13,none
80389,5,none
80389,19,spam
80389,14,spam
80389,6,none
80389,27,none
80389,15,none
80389,20,none
80389,26,none
80389,6,none
80389,18,none
80389,27,none
80389,13,none
80389,23,none
80389,15,none
80389,10,none
80389,9,none
80389,7,none
80389,8,none
80389,14,none
80389,5,spam
80389,14,none
80389,19,none
80389,21,none
80389,27,none
80389,19,none
80389,19,none
80389,18,none
80389,5,none
80389,16,none
80389,23,none
80389,6,none
80389,18,none
80389,14,none
80389,27,none
80389,7,none
80389,9,none
80389,23,none
80389,22,none
80389,24,none
80389,18,none
80389,21,none
80389,6,none
80389,24,none
80389,6,spam
80389,15,spam
80389,23,none
80389,14,none
80389,24,none
80389,21,none
80389,14,none
80389,24,none
80389,21,none
80389,23,none
80389,23,none
80389,21,none
80389,13,none
80389,12,none
80389,11,none
80389,16,none
80389,12,none
80389,15,none
80389,21,none
80389,8,none
80389,26,none
80389,14,none
80389,16,none
80389,18,none
80389,8,none
80389,26,none
80389,17,none
80389,7,none
80389,5,none
80389,22,none
80389,9,none
80389,23,none
80389,14,none
80389,26,none
80389,9,none
80389,23,none
80389,6,none
80389,18,none
80389,7,none
80389,18,spam
80389,27,none
80389,5,none
80389,14,spam
80389,19,spam
80389,5,none
80389,16,none
80389,23,none
80389,9,none
80389,12,none
80389,7,none
80389,19,spam
80389,15,spam
80389,10,spam
80389,14,none
80389,12,none
80389,6,none
80389,7,spam
80389,6,none
80389,6,none
80389,19,none
80389,26,none
80389,6,spam
80389,8,none
80389,5,none
80389,6,spam
80389,27,none
80389,6,spam
80389,21,none
80389,26,none
80389,24,none
80389,20,none
80389,10,none
80389,5,none
80389,26,none
80389,23,none
80389,27,none
80389,18,none
80389,6,none
80389,20,none
80389,12,none
80389,19,spam
80389,23,none
80389,26,none
80389,27,none
80389,15,none
80389,21,none
80389,21,none
80389,22,none
80389,22,none
80389,9,none
80389,15,spam
80389,18,none
80389,11,none
80389,20,none
80389,6,none
80389,23,none
80389,23,none
80389,21,none
80389,18,spam
80389,5,none
80389,19,none
80389,9,none
80389,16,none
80389,19,spam
80389,12,none
80389,18,none
80389,7,none
80389,20,none
80389,24,none
80389,18,none
80389,15,none
80389,8,none
80389,15,none
80389,6,spam
80389,27,none
80389,9,none
80389,9,none
80389,11,none
80389,26,none
80389,14,spam
80389,21,none
80389,26,none
80389,26,none
80389,21,none
80389,12,none
80389,13,none
80389,13,none
80389,25,none
80389,27,none
80389,10,none
80389,20,none
80389,20,none
80389,13,none
80389,24,none
80389,18,none
80389,26,none
80389,17,none
80389,26,none
80389,19,none
80389,6,none
80389,9,spam
80389,15,none
80389,20,none
80389,24,none
80389,9,none
80389,24,none
80389,14,none
80389,21,none
80389,5,none
80389,27,none
80389,26,none
80389,11,spam
80389,8,none
80389,22,none
80389,6,none
80389,10,none
80389,25,none
80389,16,none
80389,12,none
80389,21,none
80389,22,none
80389,15,none
80389,13,spam
80389,18,none
80389,20,none
80389,24,none
80389,14,none
80389,17,none
80389,8,none
80389,10,none
80389,27,none
80389,25,none
80389,8,none
80389,26,none
80389,9,none
80389,27,none
80389,15,none
80389,14,none
80389,27,none
80389,13,none
80389,16,none
80389,5,none
80389,23,none
80389,11,none
80389,14,none
80389,8,none
80389,16,spam
80389,20,none
80389,24,none
80389,23,none
80389,13,none
80389,17,none
80389,26,none
80389,5,none
80389,19,none
80389,14,none
80389,24,none
80389,16,none
80389,5,none
80389,23,none
80389,15,none
80389,15,none
80389,25,none
80389,8,none
80389,25,none
80389,12,none
80389,25,none
80389,5,none
80389,21,none
80389,7,none
80389,17,none
80389,20,none
80389,12,none
80389,16,none
80389,9,none
80389,21,none
80389,15,none
80389,21,none
80389,25,none
80389,21,none
80389,18,none
80389,14,none
80389,15,none
80389,25,none
80389,7,none
80389,15,none
80389,27,none
80389,14,none
80389,14,spam
80389,13,none
80389,27,none
80389,22,none
80389,27,none
80389,19,none
80389,27,none
80389,13,none
80389,24,none
80389,13,none
80389,17,none
80389,12,none
80389,13,none
80389,12,none
80389,21,none
80389,7,none
80389,12,none
80389,16,none
80389,13,none
80389,22,none
80389,25,none
80389,24,none
80389,6,none
80389,15,none
80389,24,none
80389,20,none
80389,18,none
80389,26,none
80389,9,none
80389,9,none
80389,27,none
80389,23,none
80389,11,none
80389,18,none
80389,18,none
80389,20,none
80389,5,none
80389,5,spam
80389,14,none
80389,15,spam
80389,10,none
80389,13,none
80389,18,none
80389,14,none
80389,7,spam
80389,26,none
80389,22,none
80389,11,none
80389,27,none
80389,5,none
80389,13,none
80389,13,none
80389,19,none
80389,22,none
80389,12,none
80389,24,none
80389,10,none
80389,14,none
80389,21,none
80389,23,none
80389,6,none
80389,10,none
80389,17,none
80389,6,spam
80389,20,none
80389,23,none
80389,8,none
80389,20,none
80389,11,none
80389,11,spam
80389,6,none
80389,12,none
80389,27,none
80389,18,none
80389,23,none
80389,27,none
80389,14,none
80389,15,none
80389,9,none
80389,6,none
80389,21,none
80389,18,none
80389,17,none
80389,7,none
80389,11,none
80389,5,spam
80389,19,none
80389,5,none
80389,14,none
80389,21,none
80389,24,none
80389,16,none
80389,22,none
80389,13,none
80389,12,none
80389,23,none
80389,24,none
80389,24,none
80389,16,none
80389,17,none
80389,15,none
80389,10,none
80389,15,none
80389,15,none
80389,15,none
80389,11,none
80389,6,spam
80389,12,spam
80389,13,none
80389,25,none
80389,10,none
80389,13,none
80389,20,none
80389,6,spam
80389,25,none
80389,13,none
80389,24,none
80389,8,none
80389,23,none
80389,20,none
80389,6,none
80389,19,none
80389,24,none
80389,11,none
80389,10,spam
80389,23,none
80389,7,none
80389,19,none
80389,6,none
80389,15,none
80389,14,none
80389,10,none
80389,23,none
80389,6,none
80389,5,spam
80389,8,none
80389,11,none
80389,19,none
80389,8,none
80389,19,none
80389,18,none
80389,27,none
80389,14,none
80389,7,none
80389,25,none
80389,14,none
80389,5,none
80389,16,none
80389,14,none
80389,15,none
80389,26,none
80389,12,none
80389,22,none
80389,26,none
80389,5,none
80389,5,spam
80389,18,none
80389,7,none
80389,23,none
80389,14,none
80389,17,none
80389,12,none
80389,24,none
80389,8,none
80389,25,none
80389,27,none
80389,16,none
80389,9,none
80389,8,spam
80389,16,none
80389,10,none
80389,14,none
80389,14,none
80389,6,spam
80389,25,none
80389,8,none
80389,23,none
80389,6,none
80389,16,none
80389,11,none
80389,11,none
80389,22,none
80389,7,spam
80389,25,none
80389,20,none
80389,19,none
80389,13,none
80389,5,none
80389,16,none
80389,27,none
80389,15,none
80389,12,none
80389,26,none
80389,8,none
80389,8,spam
80389,16,none
80389,20,none
80389,9,none
80389,9,spam
80389,14,none
80389,19,spam
80389,8,spam
80389,26,none
80389,18,spam
80389,24,none
80389,13,none
80389,8,none
80389,8,none
80389,5,none
80389,7,none
80389,27,none
80389,27,none
80389,18,spam
80389,11,none
80389,26,none
80389,21,none
80389,21,none
80389,26,none
80389,14,none
80389,6,none
80389,12,spam
80389,12,none
80389,9,none
80389,10,none
80389,21,none
80389,26,none
80389,5,none
80389,26,none
80389,16,none
80389,14,none
80389,13,none
80389,5,none
80389,24,none
80389,23,none
80389,12,none
80389,15,none
80389,15,spam
80389,26,none
80389,12,none
80389,7,none
80389,20,none
80389,26,none
80389,23,none
80389,12,spam
80389,5,none
80389,16,none
80389,25,none
80389,7,none
80389,17,spam
80389,15,none
80389,12,none
80389,12,spam
80389,9,spam
80389,13,none
80389,12,none
80389,9,none
80389,17,none
80389,24,none
80389,14,none
80389,27,none
80389,19,spam
80389,27,none
80389,16,none
80389,12,none
80389,20,none
80389,12,none
80389,12,none
80389,12,spam
80389,23,none
80389,7,none
80389,14,none
80389,17,none
80389,27,none
80389,23,none
80389,6,spam
80389,11,none
80389,15,spam
80389,25,none
80389,26,none
80389,14,spam
80389,16,none
80389,27,none
80389,27,none
80389,14,none
80389,10,none
80389,25,none
80389,7,none
80389,17,none
80389,27,none
80389,24,none
80389,27,none
80389,19,none
80389,18,none
80389,12,none
80389,18,none
80389,22,none
80389,16,spam
80389,6,none
80389,16,none
80389,26,none
80389,23,none
80389,14,none
80389,19,none
80389,5,none
80389,26,none
80389,25,none
80389,13,none
80389,17,none
80389,16,none
80389,20,none
80389,5,none
80389,17,none
80389,25,none
80389,24,none
80389,9,none
80389,22,none
80389,22,none
80389,21,none
80389,23,none
80389,12,spam
80389,14,none
80389,9,none
80389,27,none
80389,12,none
80389,23,none
80389,11,none
80389,11,none
80389,18,spam
80389,24,none
80389,25,none
80389,9,none
80389,16,none
80389,12,none
80389,25,none
80389,18,spam
80389,21,none
80389,12,none
80389,9,spam
80389,27,none
80389,6,none
80389,26,none
80389,8,none
80389,19,none
80389,5,none
80389,12,none
80389,6,spam
80389,18,spam
80389,23,none
80389,6,none
80389,27,none
80389,16,none
80389,11,none
80389,10,spam
80389,5,none
80389,26,none
80389,22,none
80389,21,none
80389,26,none
80389,18,none
80389,14,none
80389,26,none
80389,5,spam
80389,10,none
80389,20,none
80389,14,none
80389,20,none
80389,20,none
80389,8,spam
80389,24,none
80389,5,none
80389,13,none
80389,14,none
80389,19,none
80389,21,none
80389,13,none
80389,16,none
80389,10,none
80389,14,none
80389,20,none
80389,17,none
80389,6,spam
80389,23,none
80389,25,none
80389,22,none
80389,23,none
80389,7,none
80389,17,none
80389,8,none
80389,6,none
80389,20,none
80389,13,none
80389,5,none
80389,19,spam
80389,18,none
80389,12,none
80389,19,spam
80389,11,none
80389,19,none
80389,21,none
80389,13,none
80389,19,none
80389,25,none
80389,6,none
80389,26,none
80389,14,none
80389,27,none
80389,14,none
80389,12,none
80389,27,none
80389,23,none
80389,10,none
80389,6,none
80389,13,none
80389,8,none
80389,21,none
80389,23,none
80389,24,none
80389,10,none
80389,6,none
80389,27,none
80389,19,none
80389,17,none
80389,5,none
80389,16,none
80389,13,spam
80389,24,none
80389,26,none
80389,22,none
80389,13,none
80389,20,none
80389,26,none
