author,upvotes,label,author_count
60137,22,none,4117
60137,17,none,4117
60137,8,none,4117
60137,10,none,4117
60137,14,none,4117
60137,17,none,4117
60137,17,none,4117
60137,23,none,4117
60137,19,none,4117
60137,19,none,4117
60137,23,none,4117
60137,20,none,4117
60137,21,none,4117
60137,9,spam,4117
60137,15,spam,4117
60137,6,spam,4117
60137,11,none,4117
60137,17,none,4117
60137,12,none,4117
60137,8,spam,4117
60137,16,none,4117
60137,6,none,4117
60137,12,none,4117
60137,7,none,4117
60137,18,spam,4117
60137,5,none,4117
60137,21,none,4117
60137,17,none,4117
60137,4,none,4117
60137,21,none,4117
60137,9,none,4117
60137,17,spam,4117
60137,16,spam,4117
60137,21,none,4117
60137,22,none,4117
60137,19,spam,4117
60137,20,none,4117
60137,18,spam,4117
60137,12,none,4117
60137,4,spam,4117
60137,4,spam,4117
60137,20,none,4117
60137,17,none,4117
60137,14,none,4117
60137,21,none,4117
60137,16,none,4117
60137,10,none,4117
60137,15,none,4117
60137,8,none,4117
60137,21,none,4117
60137,13,none,4117
60137,23,none,4117
60137,13,none,4117
60137,23,none,4117
60137,21,none,4117
60137,12,none,4117
60137,12,none,4117
60137,19,none,4117
60137,16,none,4117
60137,19,spam,4117
60137,23,none,4117
60137,18,spam,4117
60137,14,none,4117
60137,21,none,4117
60137,8,none,4117
60137,18,none,4117
60137,11,none,4117
60137,22,none,4117
60137,5,none,4117
60137,21,none,4117
60137,10,none,4117
60137,18,none,4117
60137,9,none,4117
60137,15,spam,4117
60137,20,none,4117
60137,8,none,4117
60137,21,none,4117
60137,19,none,4117
60137,14,none,4117
60137,11,none,4117
60137,8,none,4117
60137,22,none,4117
60137,5,spam,4117
60137,13,none,4117
60137,8,none,4117
60137,20,none,4117
60137,8,none,4117
60137,19,none,4117
60137,7,spam,4117
60137,22,none,4117
60137,12,none,4117
60137,15,none,4117
60137,9,none,4117
60137,6,none,4117
60137,9,none,4117
60137,11,none,4117
60137,11,none,4117
60137,20,none,4117
60137,20,none,4117
60137,5,none,4117
60137,8,spam,4117
60137,11,none,4117
60137,21,none,4117
60137,9,none,4117
60137,15,none,4117
60137,17,none,4117
60137,21,none,4117
60137,23,none,4117
60137,9,none,4117
60137,7,none,4117
60137,21,none,4117
60137,8,none,4117
60137,8,none,4117
60137,21,none,4117
60137,12,none,4117
60137,5,none,4117
60137,18,none,4117
60137,13,spam,4117
60137,9,none,4117
60137,13,none,4117
60137,5,none,4117
60137,8,none,4117
60137,5,none,4117
60137,8,none,4117
60137,10,none,4117
60137,4,none,4117
60137,16,none,4117
60137,17,none,4117
60137,10,none,4117
60137,8,none,4117
60137,7,none,4117
60137,17,none,4117
60137,19,none,4117
60137,16,none,4117
60137,5,none,4117
60137,4,none,4117
60137,5,none,4117
60137,12,none,4117
60137,21,none,4117
60137,23,none,4117
60137,17,none,4117
60137,23,none,4117
60137,14,none,4117
60137,19,none,4117
60137,10,none,4117
60137,14,none,4117
60137,18,none,4117
60137,21,none,4117
60137,16,none,4117
60137,6,none,4117
60137,13,spam,4117
60137,18,none,4117
60137,20,none,4117
60137,12,none,4117
60137,14,none,4117
60137,20,none,4117
60137,8,none,4117
60137,7,none,4117
60137,7,none,4117
60137,14,spam,4117
60137,21,none,4117
60137,15,spam,4117
60137,7,none,4117
60137,19,none,4117
60137,18,none,4117
60137,7,none,4117
60137,4,none,4117
60137,4,none,4117
60137,8,none,4117
60137,10,none,4117
60137,12,spam,4117
60137,18,spam,4117
60137,22,none,4117
60137,12,none,4117
60137,10,none,4117
60137,4,none,4117
60137,14,none,4117
60137,5,none,4117
60137,16,none,4117
60137,19,none,4117
60137,4,none,4117
60137,12,none,4117
60137,12,spam,4117
60137,21,none,4117
60137,16,none,4117
60137,19,none,4117
60137,23,none,4117
60137,11,none,4117
60137,13,none,4117
60137,18,none,4117
60137,23,none,4117
60137,13,none,4117
60137,11,none,4117
60137,21,none,4117
60137,14,spam,4117
60137,23,none,4117
60137,4,none,4117
60137,4,none,4117
60137,22,none,4117
60137,20,none,4117
60137,13,spam,4117
60137,13,none,4117
60137,18,none,4117
60137,11,none,4117
60137,14,none,4117
60137,17,none,4117
60137,5,none,4117
60137,9,none,4117
60137,4,none,4117
60137,5,none,4117
60137,22,none,4117
60137,21,none,4117
60137,5,none,4117
60137,13,none,4117
60137,4,none,4117
60137,19,none,4117
60137,10,none,4117
60137,17,none,4117
60137,23,none,4117
60137,14,none,4117
60137,15,none,4117
60137,12,spam,4117
60137,7,none,4117
60137,13,none,4117
60137,7,none,4117
60137,11,none,4117
60137,6,none,4117
60137,19,none,4117
60137,9,none,4117
60137,10,none,4117
60137,12,none,4117
60137,13,none,4117
60137,9,spam,4117
60137,23,none,4117
60137,7,spam,4117
60137,14,none,4117
60137,4,none,4117
60137,9,none,4117
60137,4,none,4117
60137,14,none,4117
60137,15,none,4117
60137,22,none,4117
60137,6,none,4117
60137,6,none,4117
60137,4,none,4117
60137,17,none,4117
60137,10,none,4117
60137,6,spam,4117
60137,11,none,4117
60137,4,none,4117
60137,11,none,4117
60137,20,none,4117
60137,9,none,4117
60137,16,none,4117
60137,13,none,4117
60137,5,none,4117
60137,21,none,4117
60137,10,none,4117
60137,14,none,4117
60137,7,none,4117
60137,8,spam,4117
60137,11,none,4117
60137,17,spam,4117
60137,19,none,4117
60137,23,none,4117
60137,15,none,4117
60137,19,none,4117
60137,6,spam,4117
60137,6,spam,4117
60137,18,none,4117
60137,17,none,4117
60137,13,none,4117
60137,6,none,4117
60137,19,none,4117
60137,21,none,4117
60137,12,none,4117
60137,22,none,4117
60137,12,none,4117
60137,15,none,4117
60137,13,none,4117
60137,21,none,4117
60137,23,none,4117
60137,9,none,4117
60137,18,none,4117
60137,8,none,4117
60137,8,spam,4117
60137,9,spam,4117
60137,10,none,4117
60137,22,none,4117
60137,7,none,4117
60137,7,none,4117
60137,7,none,4117
60137,19,none,4117
60137,10,none,4117
60137,13,none,4117
60137,18,none,4117
60137,23,none,4117
60137,8,none,4117
60137,20,none,4117
60137,19,none,4117
60137,17,none,4117
60137,9,none,4117
60137,7,none,4117
60137,9,none,4117
60137,7,none,4117
60137,7,none,4117
60137,18,none,4117
60137,17,spam,4117
60137,18,none,4117
60137,9,none,4117
60137,12,none,4117
60137,20,none,4117
60137,11,none,4117
60137,21,none,4117
60137,9,none,4117
60137,22,none,4117
60137,10,spam,4117
60137,17,none,4117
60137,12,spam,4117
60137,17,none,4117
60137,19,none,4117
60137,14,none,4117
60137,15,spam,4117
60137,11,none,4117
60137,18,none,4117
60137,12,none,4117
60137,23,none,4117
60137,19,none,4117
60137,20,none,4117
60137,21,none,4117
60137,8,none,4117
60137,15,none,4117
60137,14,spam,4117
60137,12,none,4117
60137,20,none,4117
60137,19,spam,4117
60137,11,none,4117
60137,11,none,4117
60137,6,none,4117
60137,6,none,4117
60137,20,none,4117
60137,10,none,4117
60137,8,none,4117
60137,11,none,4117
60137,15,none,4117
60137,15,none,4117
60137,11,none,4117
60137,22,none,4117
60137,12,spam,4117
60137,12,spam,4117
60137,13,none,4117
60137,8,none,4117
60137,5,none,4117
60137,17,none,4117
60137,7,none,4117
60137,6,none,4117
60137,6,none,4117
60137,18,none,4117
60137,19,none,4117
60137,11,none,4117
60137,20,none,4117
60137,23,none,4117
60137,5,none,4117
60137,8,none,4117
60137,6,none,4117
60137,19,spam,4117
60137,18,none,4117
60137,12,none,4117
60137,6,none,4117
60137,6,spam,4117
60137,23,none,4117
60137,13,none,4117
60137,8,none,4117
60137,18,spam,4117
60137,9,none,4117
60137,12,none,4117
60137,10,none,4117
60137,19,none,4117
60137,4,none,4117
60137,12,none,4117
60137,22,none,4117
60137,8,none,4117
60137,11,none,4117
60137,7,none,4117
60137,19,none,4117
60137,5,none,4117
60137,11,none,4117
60137,5,spam,4117
60137,13,none,4117
60137,16,spam,4117
60137,16,none,4117
60137,10,none,4117
60137,8,none,4117
60137,7,none,4117
60137,20,none,4117
60137,12,none,4117
60137,6,none,4117
60137,15,spam,4117
60137,23,none,4117
60137,4,spam,4117
60137,13,none,4117
60137,22,none,4117
60137,7,spam,4117
60137,8,none,4117
60137,6,spam,4117
60137,7,none,4117
60137,21,none,4117
60137,15,none,4117
60137,9,none,4117
60137,19,none,4117
60137,7,none,4117
60137,10,spam,4117
60137,7,none,4117
60137,14,spam,4117
60137,12,none,4117
60137,22,none,4117
60137,19,none,4117
60137,11,spam,4117
60137,17,spam,4117
60137,4,none,4117
60137,18,none,4117
60137,18,spam,4117
60137,19,none,4117
60137,16,spam,4117
60137,23,none,4117
60137,8,none,4117
60137,16,none,4117
60137,15,none,4117
60137,7,none,4117
60137,9,none,4117
60137,19,none,4117
60137,16,none,4117
60137,23,none,4117
60137,7,spam,4117
60137,19,none,4117
60137,8,none,4117
60137,17,spam,4117
60137,20,none,4117
60137,14,none,4117
60137,11,spam,4117
60137,7,none,4117
60137,12,none,4117
60137,18,none,4117
60137,4,none,4117
60137,23,none,4117
60137,20,none,4117
60137,21,none,4117
60137,19,none,4117
60137,20,none,4117
60137,4,none,4117
60137,18,none,4117
60137,19,none,4117
60137,19,spam,4117
60137,21,none,4117
60137,4,none,4117
60137,7,none,4117
60137,12,spam,4117
60137,21,none,4117
60137,8,none,4117
60137,23,none,4117
60137,21,none,4117
60137,20,none,4117
60137,23,none,4117
60137,7,none,4117
60137,23,none,4117
60137,18,none,4117
60137,13,none,4117
60137,11,none,4117
60137,4,none,4117
60137,7,none,4117
60137,15,none,4117
60137,12,none,4117
60137,4,none,4117
60137,10,none,4117
60137,12,none,4117
60137,10,none,4117
60137,20,none,4117
60137,22,none,4117
60137,15,none,4117
60137,23,none,4117
60137,18,none,4117
60137,18,none,4117
60137,17,none,4117
60137,8,none,4117
60137,18,none,4117
60137,7,none,4117
60137,17,none,4117
60137,12,none,4117
60137,14,none,4117
60137,11,none,4117
60137,23,none,4117
60137,7,none,4117
60137,23,none,4117
60137,10,none,4117
60137,20,none,4117
60137,15,none,4117
60137,8,none,4117
60137,7,none,4117
60137,15,spam,4117
60137,7,none,4117
60137,11,spam,4117
60137,12,none,4117
60137,4,none,4117
60137,5,none,4117
60137,8,none,4117
60137,18,none,4117
60137,6,none,4117
60137,14,none,4117
60137,13,none,4117
60137,22,none,4117
60137,9,none,4117
60137,11,none,4117
60137,8,none,4117
60137,18,none,4117
60137,22,none,4117
60137,20,none,4117
60137,10,none,4117
60137,11,none,4117
60137,4,none,4117
60137,8,spam,4117
60137,6,none,4117
60137,4,none,4117
60137,11,none,4117
60137,23,none,4117
60137,19,none,4117
60137,10,none,4117
60137,21,none,4117
60137,18,none,4117
60137,14,none,4117
60137,6,none,4117
60137,9,none,4117
60137,4,none,4117
60137,20,none,4117
60137,19,spam,4117
60137,5,none,4117
60137,19,none,4117
60137,22,none,4117
60137,15,none,4117
60137,11,none,4117
60137,23,none,4117
60137,5,spam,4117
60137,9,none,4117
60137,12,none,4117
60137,15,none,4117
60137,9,none,4117
60137,22,none,4117
60137,16,none,4117
60137,6,none,4117
60137,18,none,4117
60137,8,none,4117
60137,22,none,4117
60137,16,spam,4117
60137,4,none,4117
60137,12,none,4117
60137,13,none,4117
60137,5,none,4117
60137,7,none,4117
60137,22,none,4117
60137,17,none,4117
60137,14,none,4117
60137,12,none,4117
60137,16,none,4117
60137,21,none,4117
60137,9,none,4117
60137,15,none,4117
60137,19,none,4117
60137,10,none,4117
60137,5,none,4117
60137,22,none,4117
60137,17,none,4117
60137,7,spam,4117
60137,22,none,4117
60137,11,none,4117
60137,22,none,4117
60137,23,none,4117
60137,18,none,4117
60137,10,none,4117
60137,22,none,4117
60137,23,none,4117
60137,10,none,4117
60137,8,none,4117
60137,17,none,4117
60137,10,none,4117
60137,15,spam,4117
60137,10,none,4117
60137,23,none,4117
60137,9,none,4117
60137,8,none,4117
60137,16,spam,4117
60137,23,none,4117
60137,17,spam,4117
60137,21,none,4117
60137,16,none,4117
60137,21,none,4117
60137,8,none,4117
60137,17,none,4117
60137,8,none,4117
60137,21,none,4117
60137,9,none,4117
60137,14,none,4117
60137,19,none,4117
60137,15,none,4117
60137,9,spam,4117
60137,16,spam,4117
60137,4,none,4117
60137,13,none,4117
60137,15,none,4117
60137,12,none,4117
60137,5,none,4117
60137,23,none,4117
60137,4,none,4117
60137,10,none,4117
60137,11,none,4117
60137,19,spam,4117
60137,20,none,4117
60137,20,none,4117
60137,12,none,4117
60137,4,none,4117
60137,20,none,4117
60137,18,none,4117
60137,20,none,4117
60137,10,none,4117
60137,23,none,4117
60137,4,none,4117
60137,20,none,4117
60137,16,spam,4117
60137,5,none,4117
60137,4,none,4117
60137,18,spam,4117
60137,11,spam,4117
60137,13,none,4117
60137,17,none,4117
60137,17,spam,4117
60137,9,none,4117
60137,5,none,4117
60137,7,none,4117
60137,18,none,4117
60137,19,none,4117
60137,18,none,4117
60137,18,none,4117
60137,21,none,4117
60137,11,none,4117
60137,21,none,4117
60137,4,spam,4117
60137,23,none,4117
60137,21,none,4117
60137,21,none,4117
60137,16,none,4117
60137,13,spam,4117
60137,10,spam,4117
60137,21,none,4117
60137,11,none,4117
60137,20,none,4117
60137,5,none,4117
60137,18,none,4117
60137,8,none,4117
60137,20,none,4117
60137,13,none,4117
60137,22,none,4117
60137,9,none,4117
60137,18,spam,4117
60137,11,none,4117
60137,19,spam,4117
60137,22,none,4117
60137,7,none,4117
60137,8,none,4117
60137,10,none,4117
60137,5,none,4117
60137,23,none,4117
60137,18,spam,4117
60137,21,none,4117
60137,22,none,4117
60137,19,none,4117
60137,17,none,4117
60137,15,none,4117
60137,15,none,4117
60137,15,none,4117
60137,8,spam,4117
60137,18,none,4117
60137,4,spam,4117
60137,22,none,4117
60137,20,none,4117
60137,13,none,4117
60137,7,none,4117
60137,20,none,4117
60137,22,none,4117
60137,16,none,4117
60137,4,spam,4117
60137,7,none,4117
60137,10,spam,4117
60137,21,none,4117
60137,14,none,4117
60137,10,none,4117
60137,8,none,4117
60137,7,none,4117
60137,16,none,4117
60137,12,none,4117
60137,14,spam,4117
60137,14,none,4117
60137,21,none,4117
60137,16,none,4117
60137,22,none,4117
60137,6,none,4117
60137,4,none,4117
60137,17,none,4117
60137,7,none,4117
60137,22,none,4117
60137,8,none,4117
60137,23,none,4117
60137,17,none,4117
60137,9,none,4117
60137,20,none,4117
60137,6,none,4117
60137,9,none,4117
60137,22,none,4117
60137,13,none,4117
60137,13,none,4117
60137,12,none,4117
60137,17,none,4117
60137,16,none,4117
60137,18,none,4117
60137,11,none,4117
60137,16,none,4117
60137,11,none,4117
60137,4,none,4117
60137,22,none,4117
60137,18,none,4117
60137,14,none,4117
60137,22,none,4117
60137,23,none,4117
60137,16,none,4117
60137,22,none,4117
60137,4,spam,4117
60137,14,spam,4117
60137,23,none,4117
60137,11,none,4117
60137,4,none,4117
60137,20,none,4117
60137,6,none,4117
60137,8,none,4117
60137,9,none,4117
60137,6,spam,4117
60137,15,none,4117
60137,4,none,4117
60137,8,none,4117
60137,6,none,4117
60137,23,none,4117
60137,6,none,4117
60137,10,none,4117
60137,18,none,4117
60137,4,spam,4117
60137,9,none,4117
60137,10,none,4117
60137,10,none,4117
60137,9,none,4117
60137,16,none,4117
60137,20,none,4117
60137,10,none,4117
60137,14,spam,4117
60137,7,none,4117
60137,12,none,4117
60137,11,none,4117
60137,9,none,4117
60137,14,none,4117
60137,13,none,4117
60137,22,none,4117
60137,4,none,4117
60137,18,none,4117
60137,16,none,4117
60137,21,none,4117
60137,20,none,4117
60137,6,spam,4117
60137,22,none,4117
60137,18,none,4117
60137,10,none,4117
60137,6,none,4117
60137,7,spam,4117
60137,11,none,4117
60137,16,none,4117
60137,17,spam,4117
60137,7,none,4117
60137,17,none,4117
60137,9,none,4117
60137,19,spam,4117
60137,13,none,4117
60137,21,none,4117
60137,6,none,4117
60137,5,none,4117
60137,10,none,4117
60137,12,none,4117
60137,14,none,4117
60137,17,spam,4117
60137,6,none,4117
60137,18,none,4117
60137,16,none,4117
60137,16,spam,4117
60137,10,none,4117
60137,7,none,4117
60137,17,none,4117
60137,5,none,4117
60137,8,none,4117
60137,4,none,4117
60137,9,spam,4117
60137,7,none,4117
60137,18,none,4117
60137,17,none,4117
60137,14,none,4117
60137,9,none,4117
60137,23,none,4117
60137,14,spam,4117
60137,7,none,4117
60137,8,none,4117
60137,9,none,4117
60137,15,spam,4117
60137,12,none,4117
60137,13,none,4117
60137,10,none,4117
60137,19,none,4117
60137,19,spam,4117
60137,13,none,4117
60137,15,spam,4117
60137,10,none,4117
60137,10,none,4117
60137,8,none,4117
60137,9,none,4117
60137,20,none,4117
60137,10,none,4117
60137,21,none,4117
60137,9,none,4117
60137,18,none,4117
60137,7,none,4117
60137,13,none,4117
60137,10,none,4117
60137,8,none,4117
60137,9,none,4117
60137,4,none,4117
60137,11,none,4117
60137,15,none,4117
60137,13,none,4117
60137,12,none,4117
60137,15,none,4117
60137,12,none,4117
60137,14,none,4117
60137,23,none,4117
60137,6,none,4117
60137,20,none,4117
60137,16,none,4117
60137,23,none,4117
60137,9,none,4117
60137,13,none,4117
60137,19,none,4117
60137,22,none,4117
60137,18,none,4117
60137,11,none,4117
60137,12,none,4117
60137,22,none,4117
60137,11,none,4117
60137,10,none,4117
60137,5,none,4117
60137,4,none,4117
60137,21,none,4117
60137,16,none,4117
60137,17,spam,4117
60137,6,none,4117
60137,9,none,4117
60137,6,none,4117
60137,13,none,4117
60137,22,none,4117
60137,22,none,4117
60137,8,none,4117
60137,10,none,4117
60137,13,none,4117
60137,14,none,4117
60137,4,none,4117
60137,10,none,4117
60137,9,none,4117
60137,11,none,4117
60137,20,none,4117
60137,7,none,4117
60137,22,none,4117
60137,8,none,4117
60137,15,none,4117
60137,19,none,4117
60137,22,none,4117
60137,5,none,4117
60137,17,none,4117
60137,18,none,4117
60137,10,spam,4117
60137,9,spam,4117
60137,17,none,4117
60137,6,none,4117
60137,21,none,4117
60137,19,none,4117
60137,5,none,4117
60137,13,none,4117
60137,14,none,4117
60137,13,none,4117
60137,23,none,4117
60137,6,none,4117
60137,19,none,4117
60137,14,spam,4117
60137,22,none,4117
60137,11,none,4117
60137,18,none,4117
60137,6,none,4117
60137,13,none,4117
60137,14,none,4117
60137,7,spam,4117
60137,4,none,4117
60137,13,none,4117
60137,14,none,4117
60137,7,none,4117
60137,7,none,4117
60137,11,spam,4117
60137,21,none,4117
60137,17,none,4117
60137,9,none,4117
60137,17,none,4117
60137,8,none,4117
60137,8,none,4117
60137,7,none,4117
60137,10,none,4117
60137,12,none,4117
60137,19,none,4117
60137,17,none,4117
60137,8,none,4117
60137,16,spam,4117
60137,16,none,4117
60137,9,none,4117
60137,18,spam,4117
60137,20,none,4117
60137,20,none,4117
60137,18,none,4117
60137,20,none,4117
60137,22,none,4117
60137,9,none,4117
60137,16,none,4117
60137,23,none,4117
60137,16,spam,4117
60137,16,none,4117
60137,16,none,4117
60137,17,none,4117
60137,10,none,4117
60137,4,none,4117
60137,15,none,4117
60137,17,none,4117
60137,22,none,4117
60137,19,none,4117
60137,4,none,4117
60137,10,none,4117
60137,18,none,4117
60137,20,none,4117
60137,19,none,4117
60137,12,spam,4117
60137,17,spam,4117
60137,23,none,4117
60137,21,none,4117
60137,17,none,4117
60137,21,none,4117
60137,18,none,4117
60137,18,spam,4117
60137,4,none,4117
60137,8,none,4117
60137,7,none,4117
60137,19,none,4117
60137,10,none,4117
60137,7,none,4117
60137,14,none,4117
60137,4,none,4117
60137,23,none,4117
60137,12,none,4117
60137,7,none,4117
60137,21,none,4117
60137,19,none,4117
60137,17,none,4117
60137,21,none,4117
60137,6,none,4117
60137,12,none,4117
60137,6,none,4117
60137,11,none,4117
60137,11,none,4117
60137,12,none,4117
60137,23,none,4117
60137,14,none,4117
60137,22,none,4117
60137,4,none,4117
60137,5,none,4117
60137,5,none,4117
60137,23,none,4117
60137,13,none,4117
60137,22,none,4117
60137,12,none,4117
60137,21,none,4117
60137,9,none,4117
60137,13,none,4117
60137,11,none,4117
60137,8,none,4117
60137,22,none,4117
60137,17,none,4117
60137,18,none,4117
60137,14,none,4117
60137,17,spam,4117
60137,17,none,4117
60137,4,none,4117
60137,18,spam,4117
60137,8,none,4117
60137,17,none,4117
60137,19,none,4117
60137,15,none,4117
60137,5,none,4117
60137,8,none,4117
60137,9,none,4117
60137,14,none,4117
60137,7,none,4117
60137,15,none,4117
60137,16,none,4117
60137,21,none,4117
60137,4,none,4117
60137,21,none,4117
60137,4,none,4117
60137,9,none,4117
60137,15,none,4117
60137,10,none,4117
60137,7,none,4117
60137,19,none,4117
60137,12,none,4117
60137,10,none,4117
60137,18,none,4117
60137,8,none,4117
60137,17,none,4117
60137,12,none,4117
60137,10,none,4117
60137,12,none,4117
60137,13,none,4117
60137,7,none,4117
60137,4,none,4117
60137,15,spam,4117
60137,18,none,4117
60137,5,none,4117
60137,17,spam,4117
60137,17,none,4117
60137,4,spam,4117
60137,12,spam,4117
60137,23,none,4117
60137,22,none,4117
60137,7,none,4117
60137,22,none,4117
60137,10,none,4117
60137,5,none,4117
60137,15,spam,4117
60137,12,none,4117
60137,5,none,4117
60137,4,spam,4117
60137,8,none,4117
60137,17,none,4117
60137,8,none,4117
60137,8,none,4117
60137,9,none,4117
60137,4,none,4117
60137,21,none,4117
60137,6,none,4117
60137,23,none,4117
60137,19,none,4117
60137,16,none,4117
60137,17,none,4117
60137,15,none,4117
60137,21,none,4117
60137,8,none,4117
60137,13,none,4117
60137,8,none,4117
60137,12,none,4117
60137,11,none,4117
60137,16,none,4117
60137,22,none,4117
60137,12,none,4117
60137,14,none,4117
60137,18,none,4117
60137,16,none,4117
60137,19,none,4117
60137,19,none,4117
60137,7,none,4117
60137,9,none,4117
60137,19,none,4117
60137,17,none,4117
60137,13,none,4117
60137,14,none,4117
60137,8,none,4117
60137,16,none,4117
60137,15,none,4117
60137,22,none,4117
60137,16,none,4117
60137,16,spam,4117
60137,10,none,4117
60137,22,none,4117
60137,16,none,4117
60137,12,spam,4117
60137,13,none,4117
60137,5,none,4117
60137,22,none,4117
60137,16,none,4117
60137,11,none,4117
60137,20,none,4117
60137,9,none,4117
60137,20,none,4117
60137,19,none,4117
60137,20,none,4117
60137,20,none,4117
60137,17,none,4117
60137,22,none,4117
60137,20,none,4117
60137,6,none,4117
60137,4,none,4117
60137,15,none,4117
60137,11,none,4117
60137,14,none,4117
60137,9,none,4117
60137,20,none,4117
60137,20,none,4117
60137,4,spam,4117
60137,7,none,4117
60137,9,none,4117
60137,18,none,4117
60137,18,none,4117
60137,21,none,4117
60137,12,none,4117
60137,4,none,4117
60137,13,none,4117
60137,4,none,4117
60137,9,none,4117
60137,19,none,4117
60137,20,none,4117
60137,14,spam,4117
60137,11,none,4117
60137,11,spam,4117
60137,20,none,4117
60137,14,none,4117
60137,22,none,4117
60137,17,none,4117
60137,17,none,4117
60137,5,spam,4117
60137,20,none,4117
60137,10,none,4117
60137,18,none,4117
60137,16,none,4117
60137,8,none,4117
60137,9,none,4117
60137,20,none,4117
60137,22,none,4117
60137,5,none,4117
60137,21,none,4117
60137,4,none,4117
60137,4,none,4117
60137,4,none,4117
60137,18,none,4117
60137,9,none,4117
60137,19,none,4117
60137,13,none,4117
60137,23,none,4117
60137,13,none,4117
60137,21,none,4117
60137,21,none,4117
60137,16,none,4117
60137,6,none,4117
60137,12,spam,4117
60137,6,spam,4117
60137,10,none,4117
60137,9,none,4117
60137,18,none,4117
60137,23,none,4117
60137,18,none,4117
60137,22,none,4117
60137,6,none,4117
60137,20,none,4117
60137,22,none,4117
60137,23,none,4117
60137,16,none,4117
60137,13,none,4117
60137,8,none,4117
60137,5,none,4117
60137,23,none,4117
60137,18,none,4117
60137,16,none,4117
60137,17,spam,4117
60137,22,none,4117
60137,11,none,4117
60137,23,none,4117
60137,10,none,4117
60137,21,none,4117
60137,4,none,4117
60137,6,none,4117
60137,19,none,4117
60137,8,none,4117
60137,4,none,4117
60137,10,none,4117
60137,20,none,4117
60137,14,none,4117
60137,11,none,4117
60137,6,none,4117
60137,15,none,4117
60137,6,none,4117
60137,10,none,4117
60137,21,none,4117
60137,15,none,4117
60137,15,none,4117
60137,9,none,4117
60137,5,none,4117
60137,5,none,4117
60137,10,none,4117
60137,13,none,4117
60137,5,none,4117
60137,6,none,4117
60137,10,none,4117
60137,7,none,4117
60137,13,none,4117
60137,19,none,4117
60137,13,none,4117
60137,9,none,4117
60137,13,none,4117
60137,5,none,4117
60137,21,none,4117
60137,4,none,4117
60137,18,none,4117
60137,6,spam,4117
60137,19,none,4117
60137,11,spam,4117
60137,12,none,4117
60137,13,none,4117
60137,22,none,4117
60137,7,spam,4117
60137,17,spam,4117
60137,5,spam,4117
60137,23,none,4117
60137,16,none,4117
60137,4,none,4117
60137,13,none,4117
60137,18,none,4117
60137,20,none,4117
60137,21,none,4117
60137,14,none,4117
60137,13,none,4117
60137,6,none,4117
60137,4,spam,4117
60137,16,spam,4117
60137,8,none,4117
60137,19,none,4117
60137,10,none,4117
60137,8,none,4117
60137,6,none,4117
60137,9,none,4117
60137,14,none,4117
60137,11,none,4117
60137,18,spam,4117
60137,13,none,4117
60137,12,none,4117
60137,22,none,4117
60137,11,none,4117
60137,12,none,4117
60137,22,none,4117
60137,20,none,4117
60137,13,none,4117
60137,12,spam,4117
60137,5,spam,4117
60137,15,none,4117
60137,18,spam,4117
60137,16,none,4117
60137,21,none,4117
60137,19,none,4117
60137,15,none,4117
60137,14,none,4117
60137,5,spam,4117
60137,15,none,4117
60137,4,none,4117
60137,23,none,4117
60137,6,none,4117
60137,11,none,4117
60137,19,none,4117
60137,21,none,4117
60137,18,none,4117
60137,10,none,4117
60137,11,none,4117
60137,16,spam,4117
60137,12,none,4117
60137,9,none,4117
60137,11,none,4117
60137,23,none,4117
60137,14,none,4117
60137,13,none,4117
60137,15,none,4117
60137,7,none,4117
60137,14,spam,4117
60137,23,none,4117
60137,9,none,4117
60137,11,none,4117
60137,13,none,4117
60137,7,none,4117
60137,22,none,4117
60137,22,none,4117
60137,8,none,4117
60137,15,none,4117
60137,14,none,4117
60137,12,none,4117
60137,20,none,4117
60137,17,none,4117
60137,9,none,4117
60137,22,none,4117
60137,22,none,4117
60137,17,none,4117
60137,21,none,4117
60137,10,none,4117
60137,5,none,4117
60137,10,none,4117
60137,20,none,4117
60137,10,none,4117
60137,11,none,4117
60137,23,none,4117
60137,22,none,4117
60137,20,none,4117
60137,21,none,4117
60137,18,none,4117
60137,13,spam,4117
60137,19,spam,4117
60137,4,none,4117
60137,7,none,4117
60137,18,none,4117
60137,15,none,4117
60137,18,none,4117
60137,14,none,4117
60137,17,spam,4117
60137,22,none,4117
60137,8,none,4117
60137,23,none,4117
60137,5,none,4117
60137,18,none,4117
60137,18,none,4117
60137,6,spam,4117
60137,13,none,4117
60137,19,none,4117
60137,10,none,4117
60137,10,spam,4117
60137,16,spam,4117
60137,23,none,4117
60137,5,none,4117
60137,9,none,4117
60137,17,none,4117
60137,18,none,4117
60137,19,none,4117
60137,21,none,4117
60137,19,none,4117
60137,16,none,4117
60137,18,none,4117
60137,11,none,4117
60137,15,none,4117
60137,19,spam,4117
60137,8,none,4117
60137,9,none,4117
60137,9,none,4117
60137,12,none,4117
60137,12,spam,4117
60137,9,none,4117
60137,23,none,4117
60137,17,spam,4117
60137,11,none,4117
60137,5,none,4117
60137,4,none,4117
60137,20,none,4117
60137,8,none,4117
60137,22,none,4117
60137,6,none,4117
60137,20,none,4117
60137,7,none,4117
60137,13,none,4117
60137,6,none,4117
60137,4,none,4117
60137,9,none,4117
60137,8,none,4117
60137,21,none,4117
60137,22,none,4117
60137,18,none,4117
60137,18,none,4117
60137,8,none,4117
60137,8,none,4117
60137,10,none,4117
